perturbation,brunello.neg.score,brunello.neg.p.value,brunello.neg.fdr,brunello.neg.goodsgrna,brunello.neg.lfc,brunello.pos.score,brunello.pos.p.value,brunello.pos.fdr,brunello.pos.goodsgrna,brunello.pos.lfc,gecko.num,gecko.neg.score,gecko.neg.p.value,gecko.neg.fdr,gecko.neg.goodsgrna,gecko.neg.lfc,gecko.pos.score,gecko.pos.p.value,gecko.pos.fdr,gecko.pos.goodsgrna,gecko.pos.lfc
ACAA1,0.88182,0.8817,1,0,0.21128,0.21994,0.35002,1,2,0.21128,3,0.69574,0.69658,1,1,0.14547,0.50259,0.54552,1,1,0.14547
ACAA2,0.3226,0.45997,1,2,-0.019768,0.33672,0.47626,1,2,-0.019768,3,0.90415,0.90418,1,0,0.027737,0.52725,0.56236,1,1,0.027737
ACACA,0.88531,0.8852,1,0,0.2656,0.1918,0.31943,1,2,0.2656,3,0.053821,0.11882,0.99216,2,-0.11657,0.73017,0.73036,1,0,-0.11657
ACACB,0.89557,0.89544,1,0,0.25148,0.098894,0.21245,1,3,0.25148,3,0.72687,0.72707,1,0,0.070826,0.2391,0.36141,0.997365,2,0.070826
ACAD10,0.38724,0.53072,1,2,-0.32379,0.97621,0.97633,1,0,-0.32379,3,0.48131,0.52925,1,1,0.052412,0.45734,0.51598,1,1,0.052412
ACAD11,0.47442,0.57238,1,1,-0.070121,0.85695,0.85672,1,0,-0.070121,3,0.81457,0.81448,1,0,0.053757,0.019715,0.050893,0.94682,1,0.053757
ACAD8,0.79726,0.797,1,0,0.020457,0.50342,0.59268,1,1,0.020457,3,0.17122,0.27492,1,2,-0.36199,0.92205,0.92213,1,0,-0.36199
ACAD9,0.81253,0.81233,1,0,0.89442,0.00055234,0.0020506,0.190892,3,0.89442,3,0.58184,0.60044,1,1,0.33318,0.10189,0.18466,0.989963,2,0.33318
ACADL,0.9397,0.93973,1,0,0.25044,0.25639,0.38939,1,2,0.25044,3,0.83405,0.83407,1,0,0.32856,0.015432,0.040428,0.941462,2,0.32856
ACADM,0.34966,0.4897,1,2,-0.16261,0.9699,0.96984,1,0,-0.16261,3,0.91101,0.91107,1,0,0.098968,0.42082,0.49344,1,1,0.098968
ACADS,0.718,0.72516,1,1,0.066251,0.13844,0.26116,1,1,0.066251,3,0.082193,0.15757,0.997474,2,-0.21845,0.40822,0.48576,1,1,-0.21845
ACADSB,0.81826,0.81805,1,0,0.35135,0.056491,0.13209,1,3,0.35135,3,0.78885,0.78903,1,0,0.073284,0.49325,0.53927,1,1,0.073284
ACADVL,0.25262,0.38366,1,1,-0.065782,0.31649,0.45431,1,1,-0.065782,3,0.14499,0.24079,1,2,-0.62845,0.51197,0.55181,1,1,-0.62845
ACAN,0.18767,0.31246,1,2,0.023415,0.090348,0.19682,1,2,0.023415,3,0.32462,0.43461,1,1,0.30326,0.29966,0.42414,1,1,0.30326
ACAP1,0.26321,0.39535,1,2,-0.13302,0.68793,0.70432,1,1,-0.13302,3,0.86551,0.86553,1,0,0.15402,0.17611,0.28177,0.993295,2,0.15402
ACAP2,0.64763,0.67334,1,1,-0.016613,0.78941,0.78922,1,1,-0.016613,3,0.56621,0.58875,1,1,0.14624,0.2295,0.34938,0.997365,2,0.14624
ACAP3,0.62285,0.6569,1,1,-0.090338,0.48683,0.58432,1,1,-0.090338,3,0.27802,0.40924,1,1,0.17264,0.092321,0.17191,0.987356,2,0.17264
ACAT1,0.90453,0.90445,1,0,0.066645,0.73366,0.73949,1,1,0.066645,3,0.010789,0.028857,0.886371,2,-0.31518,0.40998,0.4868,1,1,-0.31518
ACAT2,0.058803,0.1362,1,2,-0.52174,0.64215,0.67284,1,1,-0.52174,3,0.98326,0.9834,1,0,0.31736,0.01674,0.04366,0.94682,3,0.31736
ACBD3,0.81853,0.81833,1,0,0.3522,0.038,0.09483,1,2,0.3522,3,0.73277,0.73295,1,0,0.0071482,0.67666,0.67937,1,1,0.0071482
ACBD4,0.87659,0.87645,1,0,0.35362,0.009235,0.031017,0.790043,2,0.35362,3,0.94363,0.94385,1,0,0.4898,0.023275,0.059569,0.958617,2,0.4898
ACBD5,0.8242,0.82404,1,0,0.064149,0.37016,0.51242,1,2,0.064149,3,0.99884,0.99885,1,0,0.25108,0.0011642,0.0033152,0.662141,3,0.25108
ACBD6,0.561,0.61896,1,1,-0.044164,0.7222,0.73025,1,1,-0.044164,3,0.23602,0.35746,1,2,-0.076919,0.028114,0.070937,0.967533,1,-0.076919
ACBD7,0.23057,0.35957,1,2,-0.058525,0.8192,0.81902,1,0,-0.058525,3,0.068002,0.13823,0.996463,1,0.13732,0.23021,0.35027,0.997365,2,0.13732
ACCS,0.15809,0.27983,1,1,0.13178,0.088032,0.19253,1,2,0.13178,3,0.016896,0.044031,0.917043,2,-0.29279,0.8588,0.85886,1,0,-0.29279
ACCSL,0.066718,0.15168,1,2,-0.20129,0.28839,0.42401,1,1,-0.20129,3,0.0057765,0.015878,0.848818,3,-0.3573,0.99422,0.99432,1,0,-0.3573
ACD,0.083519,0.18394,1,2,-0.17915,0.59952,0.64599,1,1,-0.17915,3,0.79307,0.7932,1,0,-0.064442,0.30795,0.42864,1,1,-0.064442
ACE,0.62692,0.65951,1,1,-0.070025,0.10941,0.22943,1,1,-0.070025,3,0.60154,0.61588,1,1,0.057716,0.52913,0.56372,1,1,0.057716
ACE2,0.74267,0.74569,1,1,0.036849,0.84915,0.84889,1,0,0.036849,3,0.57486,0.59518,1,1,0.1813,0.1131,0.19955,0.990266,2,0.1813
ACER1,0.17399,0.29741,1,2,-0.13033,0.73551,0.74095,1,1,-0.13033,3,0.45509,0.51222,1,1,0.10531,0.093144,0.17304,0.987356,2,0.10531
ACER2,0.0796,0.17654,1,2,-0.21921,0.91329,0.91322,1,0,-0.21921,3,0.29319,0.41728,1,1,0.040454,0.67001,0.67339,1,1,0.040454
ACER3,0.13124,0.25009,1,1,0.048153,0.67807,0.69733,1,1,0.048153,3,0.85134,0.85138,1,0,0.21337,0.095345,0.17598,0.987697,2,0.21337
ACHE,0.042284,0.10315,0.99759,3,-0.36772,0.62056,0.65897,1,1,-0.36772,3,0.0031019,0.0086275,0.775585,3,-0.29556,0.9969,0.99693,1,0,-0.29556
ACIN1,0.35378,0.49423,1,1,0.03756,0.55546,0.62038,1,1,0.03756,3,0.10998,0.19473,1,1,0.051053,0.6138,0.62662,1,1,0.051053
ACKR1,0.19091,0.31607,1,2,-0.16828,0.93807,0.93805,1,0,-0.16828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACKR2,0.28407,0.41813,1,2,-0.11622,0.82406,0.8239,1,0,-0.11622,3,0.18338,0.2908,1,2,-0.18383,0.78246,0.78259,1,0,-0.18383
ACKR3,0.04162,0.1018,0.996116,3,-0.24259,0.85144,0.85115,1,0,-0.24259,3,0.60374,0.61762,1,1,0.18264,0.18443,0.29254,0.993617,2,0.18264
ACKR4,0.72368,0.7298,1,1,0.093026,0.29953,0.43597,1,2,0.093026,3,0.88762,0.88769,1,0,0.14833,0.10121,0.1838,0.988428,2,0.14833
ACLY,0.072253,0.16244,1,3,-1.2649,0.71058,0.72113,1,1,-1.2649,3,0.92274,0.92284,1,0,0.097306,0.1281,0.21927,0.990266,1,0.097306
ACMSD,0.40737,0.5402,1,1,0.096999,0.24619,0.37834,1,2,0.096999,3,0.9399,0.94008,1,0,0.10742,0.031292,0.078311,0.974723,1,0.10742
ACN9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.11926,0.20699,1,1,0.096639,0.12999,0.22178,0.990266,2,0.096639
ACO1,0.053483,0.12578,1,1,0.0057934,0.7735,0.77401,1,1,0.0057934,3,0.047858,0.11047,0.98386,1,-0.038386,0.90252,0.90258,1,0,-0.038386
ACO2,0.46468,0.50393,1,1,-0.12071,0.41904,0.47696,1,1,-0.12071,3,0.56915,0.59092,1,1,0.059151,0.74761,0.74787,1,0,0.059151
ACOT1,0.31351,0.4502,1,1,0.14284,0.083287,0.18362,1,3,0.14284,3,0.92573,0.9258,1,0,0.093264,0.22558,0.34452,0.997365,2,0.093264
ACOT11,0.07106,0.16012,1,3,-0.26782,0.98854,0.98855,1,0,-0.26782,3,0.1669,0.26941,1,2,-0.21922,0.59142,0.60917,1,1,-0.21922
ACOT12,0.60801,0.64738,1,1,0.24354,0.06448,0.14765,1,2,0.24354,3,0.82761,0.82759,1,0,0.22772,0.008956,0.024113,0.898946,2,0.22772
ACOT13,0.74339,0.74631,1,1,0.078564,0.60871,0.65159,1,1,0.078564,3,0.78752,0.78773,1,0,0.17527,0.18474,0.29294,0.993617,2,0.17527
ACOT2,0.79579,0.79553,1,0,0.047893,0.55873,0.6222,1,1,0.047893,3,0.67485,0.67722,1,1,0.057323,0.4452,0.50832,1,1,0.057323
ACOT4,0.99089,0.99089,1,0,0.30879,0.0091096,0.030613,0.787066,4,0.30879,3,0.77824,0.77843,1,0,0.072485,0.25917,0.38649,0.999446,2,0.072485
ACOT6,0.5755,0.62739,1,1,-0.064668,0.87871,0.87858,1,0,-0.064668,3,0.16467,0.26654,1,2,-0.14572,0.1898,0.29946,0.995953,1,-0.14572
ACOT7,0.97767,0.97779,1,0,0.3965,0.17099,0.29675,1,2,0.3965,3,0.86435,0.86437,1,0,0.1903,0.090855,0.16992,0.987356,2,0.1903
ACOT8,0.081474,0.1801,1,2,-0.12123,0.39532,0.53959,1,2,-0.12123,3,0.0060273,0.016546,0.858723,3,-0.20955,0.99397,0.99408,1,0,-0.20955
ACOT9,0.57391,0.62641,1,1,0.017467,0.71417,0.72388,1,1,0.017467,3,0.2409,0.36351,1,1,0.0062233,0.6127,0.62575,1,1,0.0062233
ACOX1,0.23671,0.36628,1,2,-0.20612,0.25836,0.39157,1,1,-0.20612,3,0.10792,0.19196,1,2,-0.24803,0.88782,0.88791,1,0,-0.24803
ACOX2,0.21367,0.3411,1,2,0.12981,0.12002,0.24103,1,2,0.12981,3,0.18831,0.29718,1,2,-0.25302,0.4138,0.48916,1,1,-0.25302
ACOX3,0.53859,0.60626,1,1,-0.063431,0.7215,0.72967,1,1,-0.063431,3,0.66124,0.66518,1,1,0.0060013,0.79006,0.79025,1,0,0.0060013
ACOXL,0.0002278,0.00087079,0.259793,4,-0.56427,0.99977,0.99976,1,0,-0.56427,3,0.33708,0.44155,1,1,0.0035751,0.28898,0.4184,1,1,0.0035751
ACP1,0.25542,0.38671,1,2,-0.12559,0.75121,0.7542,1,1,-0.12559,3,0.51342,0.5509,1,1,-0.026908,0.63301,0.64217,1,1,-0.026908
ACP2,0.91487,0.91484,1,0,0.31921,0.23743,0.36888,1,2,0.31921,3,0.40323,0.48005,1,1,0.0123,0.72757,0.72777,1,0,0.0123
ACP5,0.57084,0.62461,1,1,0.1755,0.1181,0.23891,1,2,0.1755,3,0.14756,0.24412,1,2,-0.19159,0.60314,0.61828,1,1,-0.19159
ACP6,0.15676,0.27835,1,2,-0.11034,0.92693,0.92704,1,0,-0.11034,3,0.75468,0.75488,1,0,0.086405,0.65393,0.65969,1,1,0.086405
ACPL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.22953,0.34924,1,1,-0.18989,0.9423,0.94248,1,0,-0.18989
ACPP,0.77433,0.7743,1,1,0.032653,0.086784,0.19016,1,2,0.032653,3,0.94788,0.94811,1,0,0.09673,0.24191,0.36489,0.997365,2,0.09673
ACPT,0.045156,0.10903,1,1,0.10621,0.38933,0.53307,1,1,0.10621,3,0.79052,0.7907,1,0,-0.036621,0.43873,0.50433,1,1,-0.036621
ACR,0.078238,0.14669,1,2,-0.49084,0.66204,0.66331,1,1,-0.49084,3,0.95718,0.95743,1,0,0.32577,0.042818,0.10432,0.979815,3,0.32577
ACRBP,0.32879,0.46684,1,2,-0.071824,0.61568,0.65588,1,1,-0.071824,3,0.18206,0.28914,1,2,-0.16051,0.67048,0.67381,1,1,-0.16051
ACRC,0.46841,0.56935,1,1,0.089927,0.32698,0.46558,1,2,0.089927,2,0.64931,0.64888,1,0,0.020153,0.57269,0.57253,1,1,0.020153
ACRV1,0.018901,0.05405,0.94647,3,-0.20228,0.15768,0.28221,1,1,-0.20228,3,0.30815,0.42551,1,1,0.050007,0.58594,0.60496,1,1,0.050007
ACSBG1,0.1182,0.23565,1,1,0.029678,0.35352,0.4944,1,1,0.029678,3,0.16212,0.26313,1,2,-0.191,0.59392,0.61115,1,1,-0.191
ACSBG2,0.96404,0.96397,1,0,0.18923,0.19256,0.32026,1,2,0.18923,3,0.78424,0.78437,1,0,0.072508,0.7118,0.71213,1,1,0.072508
ACSF2,0.87098,0.87076,1,0,0.37043,0.098649,0.212,1,3,0.37043,3,0.68138,0.68319,1,1,0.044203,0.36435,0.4601,1,1,0.044203
ACSF3,0.21911,0.34709,1,1,0.031092,0.39654,0.54093,1,2,0.031092,3,0.89903,0.89918,1,0,0.11621,0.21379,0.32983,0.997365,2,0.11621
ACSL1,0.52178,0.59711,1,1,0.00069962,0.097461,0.20991,1,1,0.00069962,3,0.081411,0.15652,0.997474,2,-0.23766,0.47615,0.52807,1,1,-0.23766
ACSL3,0.98818,0.98818,1,0,0.69375,0.03546,0.089656,1,3,0.69375,3,0.69631,0.69715,1,1,0.064586,0.2744,0.40522,1,2,0.064586
ACSL4,0.4572,0.56385,1,1,-0.018485,0.23174,0.36274,1,1,-0.018485,3,0.54805,0.57543,1,1,0.019316,0.42829,0.49796,1,1,0.019316
ACSL5,0.22755,0.3563,1,2,-0.21792,0.23045,0.36136,1,1,-0.21792,3,0.11105,0.19612,1,2,-0.38746,0.51949,0.55704,1,1,-0.38746
ACSL6,0.75742,0.75869,1,1,0.093439,0.35534,0.49635,1,2,0.093439,3,0.41395,0.48662,1,1,0.12378,0.30352,0.42621,1,1,0.12378
ACSM1,0.32216,0.4595,1,1,-0.063756,0.94784,0.94777,1,0,-0.063756,3,0.93421,0.93436,1,0,0.092137,0.34729,0.45036,1,1,0.092137
ACSM2A,0.87474,0.87456,1,0,0.16634,0.076135,0.17003,1,3,0.16634,3,0.69991,0.70057,1,1,-0.19722,0.90682,0.90686,1,0,-0.19722
ACSM2B,0.72498,0.73089,1,1,0.2967,0.061899,0.14259,1,3,0.2967,3,0.93457,0.93472,1,0,0.073732,0.21219,0.32779,0.997365,2,0.073732
ACSM3,0.83547,0.83527,1,0,0.11789,0.27358,0.40796,1,2,0.11789,3,0.23818,0.36011,1,1,0.13921,0.073437,0.14648,0.985525,2,0.13921
ACSM4,0.092186,0.20019,1,3,-0.13555,0.59496,0.64325,1,1,-0.13555,3,0.68485,0.68638,1,1,-0.033708,0.14672,0.2436,0.99193,1,-0.033708
ACSM5,0.8771,0.87697,1,0,0.069116,0.3832,0.52641,1,2,0.069116,3,0.63416,0.64225,1,1,0.10005,0.1834,0.29122,0.993617,2,0.10005
ACSM6,0.1374,0.25691,1,1,-0.025355,0.88947,0.88936,1,0,-0.025355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACSS1,0.054338,0.12749,1,3,-0.33913,0.96719,0.9671,1,0,-0.33913,3,0.44109,0.50335,1,1,0.12286,0.58557,0.60467,1,1,0.12286
ACSS2,0.56585,0.62175,1,1,-0.065016,0.69502,0.70955,1,1,-0.065016,3,0.97211,0.9722,1,0,0.19232,0.027895,0.070435,0.967133,3,0.19232
ACSS3,0.18979,0.31481,1,2,-0.19385,0.58603,0.63793,1,1,-0.19385,3,0.97165,0.97174,1,0,0.2443,0.028353,0.071496,0.969738,3,0.2443
ACTA1,0.097585,0.21008,1,3,-0.37413,0.94219,0.94218,1,0,-0.37413,3,0.63072,0.63935,1,1,-0.21632,0.82194,0.82198,1,0,-0.21632
ACTA2,0.19316,0.31851,1,1,0.13581,0.62351,0.66085,1,1,0.13581,3,0.91587,0.91589,1,0,0.16011,0.71189,0.7122,1,1,0.16011
ACTB,0.0049675,0.017235,0.834932,4,-1.059,0.99503,0.99503,1,0,-1.059,3,0.065573,0.13494,0.995233,2,-2.0921,0.7067,0.70728,1,1,-2.0921
ACTBL2,0.040757,0.10005,0.994777,3,-0.3519,0.71405,0.72378,1,1,-0.3519,3,0.031698,0.079238,0.953975,1,-0.091976,0.67288,0.67596,1,1,-0.091976
ACTC1,0.77176,0.77186,1,1,-0.01711,0.8299,0.82975,1,0,-0.01711,3,0.75297,0.75318,1,0,0.077276,0.27161,0.4018,1,2,0.077276
ACTG1,0.0040335,0.01413,0.807052,4,-0.52671,0.99597,0.99594,1,0,-0.52671,3,0.092431,0.17127,0.997654,2,-0.24915,0.86737,0.8674,1,0,-0.24915
ACTG2,0.15777,0.27948,1,2,-0.011134,0.34861,0.48908,1,2,-0.011134,2,0.23044,0.28029,1,1,-0.5522,0.078921,0.13689,0.982695,1,-0.5522
ACTL10,0.2875,0.42182,1,2,-0.125,0.70065,0.71368,1,1,-0.125,3,0.17267,0.27684,1,2,-0.23562,0.94491,0.94511,1,0,-0.23562
ACTL6A,0.52309,0.59784,1,1,0.25798,0.086172,0.18901,1,2,0.25798,3,0.79465,0.79476,1,0,0.18516,0.13211,0.22456,0.990266,2,0.18516
ACTL6B,0.20243,0.32867,1,2,-0.086467,0.95015,0.9501,1,0,-0.086467,3,0.81575,0.81569,1,0,0.015283,0.70457,0.70525,1,1,0.015283
ACTL7A,0.9103,0.9102,1,0,0.10426,0.307,0.44401,1,2,0.10426,3,0.86263,0.86264,1,0,0.1665,0.26278,0.39093,1,2,0.1665
ACTL7B,0.038737,0.095892,0.994164,2,-0.06852,0.828,0.82783,1,0,-0.06852,3,0.53233,0.56418,1,1,0.047923,0.67637,0.6791,1,1,0.047923
ACTL8,0.21353,0.34093,1,2,-0.026853,0.33809,0.47773,1,2,-0.026853,3,0.8947,0.89477,1,0,0.026655,0.81666,0.81664,1,0,0.026655
ACTL9,0.051887,0.12261,1,3,-0.29373,0.86196,0.86169,1,0,-0.29373,3,0.42782,0.49515,1,1,-0.053162,0.74215,0.74234,1,0,-0.053162
ACTN1,0.027826,0.073107,0.977613,3,-0.24677,0.84498,0.84471,1,0,-0.24677,3,0.10636,0.18984,1,2,-0.16657,0.94237,0.94255,1,0,-0.16657
ACTN2,0.49196,0.58138,1,1,-0.1617,0.94843,0.94837,1,0,-0.1617,3,0.67619,0.67846,1,1,0.073932,0.59128,0.60907,1,1,0.073932
ACTN3,0.84863,0.84837,1,0,0.29386,0.19111,0.31868,1,2,0.29386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACTN4,0.044843,0.10841,1,3,-0.34151,0.94906,0.94898,1,0,-0.34151,3,0.057902,0.12449,0.99216,2,-0.23554,0.12781,0.21891,0.990266,1,-0.23554
ACTR10,0.64306,0.64536,1,1,-0.13299,0.4083,0.46996,1,1,-0.13299,3,0.76009,0.76039,1,0,-0.11228,0.84511,0.84522,1,0,-0.11228
ACTR1A,0.99955,0.99955,1,0,1.3974,0.00044608,0.00131,0.13237,3,1.3974,3,0.2242,0.34257,1,2,-0.18063,0.65177,0.65781,1,1,-0.18063
ACTR1B,0.90229,0.90226,1,0,0.30181,0.041506,0.10202,1,3,0.30181,3,0.032823,0.081781,0.95736,2,-0.38118,0.14686,0.24377,0.99193,1,-0.38118
ACTR2,0.74039,0.74372,1,1,0.10871,0.12469,0.2461,1,1,0.10871,3,0.0019621,0.0055419,0.677433,3,-0.60086,0.99804,0.99807,1,0,-0.60086
ACTR3,0.93243,0.93243,1,0,0.15016,0.18598,0.31308,1,2,0.15016,3,0.0020038,0.0056434,0.681528,2,-1.7572,0.90831,0.90836,1,0,-1.7572
ACTR3B,0.40752,0.54028,1,1,0.043885,0.071213,0.16064,1,1,0.043885,3,0.018281,0.04742,0.923714,2,-0.52442,0.81491,0.81484,1,0,-0.52442
ACTR3C,0.32228,0.45963,1,2,0.02603,0.25287,0.38557,1,2,0.02603,3,0.23951,0.3618,1,2,-0.15653,0.94806,0.9483,1,0,-0.15653
ACTR5,0.92026,0.9203,1,0,0.682,0.022123,0.061616,0.966381,3,0.682,3,0.34345,0.44515,1,1,0.0023177,0.40279,0.48249,1,1,0.0023177
ACTR6,0.50273,0.58696,1,1,-0.0075057,0.45796,0.57016,1,1,-0.0075057,3,0.16977,0.27309,1,1,0.0020154,0.63906,0.64723,1,1,0.0020154
ACTR8,0.79778,0.79753,1,0,-0.0081538,0.69676,0.71079,1,1,-0.0081538,3,0.30866,0.4258,1,1,-0.021789,0.58666,0.60549,1,1,-0.021789
ACTRT1,0.16265,0.28486,1,2,-0.1579,0.62996,0.66494,1,1,-0.1579,3,0.77756,0.77777,1,0,-0.035365,0.062396,0.13158,0.98016,1,-0.035365
ACTRT2,0.58535,0.63342,1,1,0.059364,0.68316,0.70099,1,1,0.059364,3,0.78111,0.78124,1,0,-0.027835,0.21293,0.32874,0.997365,1,-0.027835
ACTRT3,0.004056,0.014206,0.807052,2,-0.17988,0.95975,0.95966,1,0,-0.17988,3,0.012478,0.033062,0.887265,1,0.12248,0.16938,0.27303,0.992729,1,0.12248
ACVR1,2.67E-09,2.46E-07,0.000261,4,-1.0365,1,1,1,0,-1.0365,3,0.0027815,0.0077548,0.754662,3,-0.52818,0.99722,0.99724,1,0,-0.52818
ACVR1B,1,1,1,0,4.3258,1.25E-14,2.46E-07,0.000124,4,4.3258,3,0.99988,0.99988,1,0,1.3324,1.47E-06,5.68E-06,0.009488,3,1.3324
ACVR1C,0.12358,0.24162,1,2,0.029858,0.33963,0.4794,1,2,0.029858,3,0.76803,0.7683,1,0,-0.0096615,0.1686,0.27204,0.992729,1,-0.0096615
ACVR2A,0.99024,0.99021,1,0,0.36703,0.0097641,0.032713,0.801168,4,0.36703,3,0.96031,0.96053,1,0,0.69028,2.92E-05,9.46E-05,0.075842,3,0.69028
ACVR2B,1,0.99999,1,0,0.8907,4.35E-06,1.65E-05,0.004422,4,0.8907,3,0.99999,0.99999,1,0,0.61219,1.1E-05,3.88E-05,0.038861,3,0.61219
ACVRL1,0.33196,0.47035,1,2,-0.10259,0.78213,0.78215,1,1,-0.10259,3,0.029955,0.075229,0.9522,3,-0.30936,0.97005,0.97015,1,0,-0.30936
ACY1,0.48112,0.57582,1,1,0.11641,0.17419,0.30024,1,1,0.11641,3,0.78481,0.78492,1,0,0.16193,0.72977,0.72999,1,0,0.16193
ACY3,0.78499,0.78473,1,1,-0.16042,0.042013,0.10306,1,1,-0.16042,3,0.89708,0.89717,1,0,0.15024,0.2407,0.3634,0.997365,2,0.15024
ACYP1,0.65541,0.67868,1,1,-0.059839,0.59472,0.6431,1,1,-0.059839,2,0.47238,0.4776,1,1,0.02415,0.26262,0.30605,0.997365,1,0.02415
ACYP2,0.76814,0.7685,1,1,0.16814,0.10092,0.21607,1,3,0.16814,3,0.89029,0.89034,1,0,0.038281,0.3609,0.45814,1,1,0.038281
ADA,0.62199,0.6563,1,1,0.13053,0.18271,0.30949,1,2,0.13053,3,0.038274,0.094134,0.964738,3,-0.19042,0.96173,0.96192,1,0,-0.19042
ADAD1,0.081146,0.17946,1,2,-0.1448,0.5488,0.61665,1,1,-0.1448,3,0.17981,0.2862,1,2,-0.097503,0.60307,0.61823,1,1,-0.097503
ADAD2,0.6301,0.66162,1,1,0.038114,0.25616,0.38913,1,1,0.038114,3,0.48833,0.53386,1,1,-0.038025,0.34974,0.45173,1,1,-0.038025
ADAL,0.82887,0.8287,1,0,0.20795,0.060891,0.1406,1,3,0.20795,3,0.62664,0.63599,1,1,0.099192,0.60539,0.62005,1,1,0.099192
ADAM10,0.14442,0.26469,1,2,0.011006,0.11402,0.23451,1,2,0.011006,3,0.27371,0.40436,1,1,-0.075533,0.14658,0.2434,0.99193,1,-0.075533
ADAM11,0.65678,0.67965,1,1,0.51657,0.01241,0.040298,0.861886,3,0.51657,3,0.42661,0.49439,1,1,0.093382,0.24427,0.36787,0.997365,2,0.093382
ADAM12,0.82234,0.82215,1,0,-0.072436,0.94403,0.94403,1,0,-0.072436,3,0.99049,0.9906,1,0,0.17999,0.0095064,0.025545,0.912679,3,0.17999
ADAM15,0.35405,0.49452,1,1,0.10629,0.087608,0.19172,1,3,0.10629,3,0.89745,0.89755,1,0,0.1972,0.026152,0.066355,0.958617,2,0.1972
ADAM17,0.68883,0.70263,1,1,-0.037177,0.48197,0.58189,1,1,-0.037177,3,0.011939,0.031732,0.886371,2,-0.59921,0.45502,0.51449,1,1,-0.59921
ADAM18,0.35473,0.49525,1,1,0.33733,0.018628,0.054114,0.925235,3,0.33733,3,0.65617,0.66088,1,1,0.076273,0.68253,0.68469,1,1,0.076273
ADAM19,0.46794,0.56911,1,1,0.012088,0.54335,0.61366,1,1,0.012088,3,0.2253,0.34395,1,1,0.13805,0.1491,0.24664,0.992062,2,0.13805
ADAM2,0.33722,0.47614,1,2,-0.054311,0.88823,0.88814,1,0,-0.054311,3,0.45287,0.51077,1,1,-0.066632,0.68631,0.68816,1,1,-0.066632
ADAM20,0.70933,0.71823,1,1,0.067042,0.57684,0.63246,1,1,0.067042,3,0.88179,0.88185,1,0,0.077405,0.25708,0.38384,0.997785,2,0.077405
ADAM21,0.94346,0.94347,1,0,0.053961,0.17795,0.30431,1,1,0.053961,3,0.078506,0.15254,0.997474,1,0.12885,0.13407,0.22717,0.990266,2,0.12885
ADAM22,0.88786,0.88778,1,0,-0.044872,0.58338,0.63635,1,1,-0.044872,3,0.74207,0.74226,1,0,0.32245,0.044019,0.10618,0.97982,2,0.32245
ADAM23,0.021955,0.060663,0.949505,3,-0.36862,0.84407,0.84382,1,0,-0.36862,3,0.76917,0.76945,1,0,-0.021783,0.76067,0.76097,1,0,-0.021783
ADAM28,0.7833,0.78303,1,1,0.037772,0.2141,0.34368,1,2,0.037772,3,0.36856,0.45959,1,1,-0.076257,0.68152,0.68375,1,1,-0.076257
ADAM29,0.88182,0.8817,1,0,0.074959,0.3673,0.50934,1,2,0.074959,3,0.80938,0.80933,1,0,0.19947,0.13264,0.22527,0.990266,2,0.19947
ADAM30,0.021585,0.059869,0.948573,3,-0.36388,0.8317,0.83157,1,0,-0.36388,3,0.98326,0.9834,1,0,0.21723,0.016735,0.043648,0.94682,3,0.21723
ADAM32,0.087959,0.19229,1,2,-0.18241,0.86537,0.86514,1,0,-0.18241,3,0.81784,0.81782,1,0,0.0048377,0.19699,0.30857,0.997365,1,0.0048377
ADAM33,0.5682,0.62309,1,1,0.50813,0.04486,0.10887,1,3,0.50813,3,0.42815,0.49535,1,1,-0.056927,0.83552,0.83552,1,0,-0.056927
ADAM7,0.040259,0.099015,0.994395,3,-0.19344,0.61925,0.65816,1,1,-0.19344,3,0.33448,0.44006,1,1,0.064384,0.17117,0.2753,0.992729,1,0.064384
ADAM8,0.21093,0.33809,1,1,0.13422,0.045511,0.11018,1,2,0.13422,3,0.69087,0.69196,1,1,0.10425,0.20602,0.32005,0.997365,2,0.10425
ADAM9,0.13577,0.2551,1,2,-0.28631,0.88822,0.88813,1,0,-0.28631,3,0.0043582,0.012055,0.821433,3,-0.31847,0.99564,0.99574,1,0,-0.31847
ADAMDEC1,0.089714,0.19555,1,2,-0.27289,0.59674,0.64432,1,1,-0.27289,3,0.45547,0.51246,1,1,-0.13775,0.77226,0.77255,1,0,-0.13775
ADAMTS1,0.14181,0.26182,1,2,-0.11772,0.33997,0.47979,1,2,-0.11772,3,0.49896,0.54107,1,1,0.13189,0.11286,0.19922,0.990266,2,0.13189
ADAMTS10,0.19761,0.32334,1,2,-0.21121,0.62561,0.66219,1,1,-0.21121,3,0.84972,0.84976,1,0,0.39366,0.041337,0.10105,0.979815,2,0.39366
ADAMTS12,0.12832,0.24683,1,2,-0.16641,0.32574,0.46424,1,2,-0.16641,3,0.92693,0.92702,1,0,0.045446,0.79838,0.79847,1,0,0.045446
